tweet_id	mensagem
|TWEET_ID|: 855335542766030857	|MENSAGEM|: Eu acho que vou te que usar óculos
|TWEET_ID|: 855335544997330945	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855335546817626113	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855335549757923328	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855335549778788353	|MENSAGEM|: Bem legal passar a noite td trabalhando e a mae ligar pq vc ainda n ta em casa. Pqp!
|TWEET_ID|: 855335550223503360	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855335552844836865	|MENSAGEM|: Tem dias que qualquer palavra mal dita me afeta
|TWEET_ID|: 855335553507532805	|MENSAGEM|: que fome....
|TWEET_ID|: 855335555545956354	|MENSAGEM|: @marcos_harter Kkk q venha
|TWEET_ID|: 855335556787576832	|MENSAGEM|: Existe um certo ponto na vida que tudo cansa
|TWEET_ID|: 855335558163202048	|MENSAGEM|: Juliano leva p marcos para casa ,fim de festa é feio fica assim ,ele tem um nome a zelar !!! https://t.co/G4Xni9j2K6
|TWEET_ID|: 855335559715184643	|MENSAGEM|: seu perfil foi visto por 5 pessoas nas últimas 4 horas https://t.co/ylpTl37Kmt
|TWEET_ID|: 855335561988497410	|MENSAGEM|: @marcos_harter Lindo
|TWEET_ID|: 855335573493432320	|MENSAGEM|: #horny #putaria  Morena gostosa veste roupa sensual e dá muito para namorado https://t.co/qFh16eZEZI #busty #boobs #sexy
|TWEET_ID|: 855335574307184640	|MENSAGEM|: como q vocês tão
|TWEET_ID|: 855350856744611840	|MENSAGEM|: PORRA CARALHO eu falei que ia encontrar
|TWEET_ID|: 855350857352830976	|MENSAGEM|: Cheguei no trabalho https://t.co/E88hkZccoJ
|TWEET_ID|: 855350860410486784	|MENSAGEM|: Sabe Senhor, tenho andado meio sem rumo, perdi a visão,  perdi o temor n fui sábio🎵🎧
|TWEET_ID|: 855350863648489472	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350866529984512	|MENSAGEM|: ' Vou dormir
|TWEET_ID|: 855350868153184257	|MENSAGEM|: Mereço um prêmio, esqueci de desativar o despertador e acordei agora :(
|TWEET_ID|: 855350871256961025	|MENSAGEM|: Como driblar os algorítimos do facebook/tumblr/instagram e fazer sua arte ser vista, google pesquisar
|TWEET_ID|: 855350872083189761	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350874067128320	|MENSAGEM|: I'm at Hospital Pelopidas Silveira https://t.co/hoIL4DcwV1
|TWEET_ID|: 855350888956928004	|MENSAGEM|: Feliz aniversário @julianaa_xavier ! 🎂🎂😘 Que a felicidade, o amor e o sucesso te acompanhem todos os dias de sua vida!
|TWEET_ID|: 855350890965991424	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350891695796224	|MENSAGEM|: E mais um dia anormal se inicia
|TWEET_ID|: 855350892660486145	|MENSAGEM|: Bom diazinho pra quem já esta de pé em pleno feriado💜
|TWEET_ID|: 855350893025390592	|MENSAGEM|: BR-324 - Tráfego fluindo normalmente por toda rodovia. Boa Viagem!
|TWEET_ID|: 855350894099140614	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350896099823616	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350896544407552	|MENSAGEM|: Fora que aqui é literalmente do lado da capital e da pra ir toda hora, vcs reclamam de barriga muito cheia mds
|TWEET_ID|: 855350901271396352	|MENSAGEM|: @salvatorever Vou verificar isso. Por favor, me mande seu telefone com DDD por DM. https://t.co/AZr1IzXD1m
|TWEET_ID|: 855350905918693376	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350906463944705	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350906585534464	|MENSAGEM|: eu tive q escolher entre eu e te perder q pena td acabo
|TWEET_ID|: 855350906786897921	|MENSAGEM|: MIRELLA COLLAZZO NAO ME DEIXOU BEIJAR O TAXISTAAAAA #DECARA
|TWEET_ID|: 855350908468822016	|MENSAGEM|: se eu morrer agora vcs já sabem que o motivo foi esse tweet https://t.co/XA4wsghetc
|TWEET_ID|: 855350912184979456	|MENSAGEM|: Ir o no ir?😥
|TWEET_ID|: 855350917062938624	|MENSAGEM|: Eu já disse "nunca mais" e fiz tudo de novo..
|TWEET_ID|: 855350919130734592	|MENSAGEM|: Grandes amizades não se perdem por motivos pequenos.
|TWEET_ID|: 855350919776620544	|MENSAGEM|: acorda cedo em pleno feriado não é legal
|TWEET_ID|: 855350921672478720	|MENSAGEM|: @MtSouza11 kkk mas sorrir é lindo po
|TWEET_ID|: 855350922234540033	|MENSAGEM|: É ISSO AE GALERA VEJAM A MUDANÇA DE UMA PESSOA QUE LUTOU E CONSEGUIU VENCER O SEDENTARISMO. HAHAHAHA HAHAHAHA HAHAH… https://t.co/J7FU0r5NnW
|TWEET_ID|: 855350923132112900	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350923253751812	|MENSAGEM|: Quem Não Da Atenção Vira Última  Opção!!  ✌😌

Boom Diia 😍😏😘
|TWEET_ID|: 855350923723509760	|MENSAGEM|: Marcos na madrugada tombou a geral
Atitudes boas
Bom caráter
Atenção c fãs
Valeu Doc. Não me arrependo de ter visto um ser humano bom em vc!
|TWEET_ID|: 855350925787115520	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350926772768769	|MENSAGEM|: eh feriado mais nos tem q trabalhar
|TWEET_ID|: 855350927376740352	|MENSAGEM|: @belemtransito Trânsito normal em Marituba
|TWEET_ID|: 855350928660213760	|MENSAGEM|: Esse rosto de neném
|TWEET_ID|: 855350931583623168	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855350932741267456	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855366254756057088	|MENSAGEM|: 7 da manhã, feriado, e eu jato ENCARALHADO
|TWEET_ID|: 855366258736365568	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855366262230331392	|MENSAGEM|: Acordei 😬
|TWEET_ID|: 855366263497007104	|MENSAGEM|: A Sony está fazendo um estardalhaço com suas novas lentes profissionais. https://t.co/FR7r0vIR0x
|TWEET_ID|: 855366263622729730	|MENSAGEM|: Bom dia👍👍 https://t.co/XAv0p3qfEO
|TWEET_ID|: 855366265397030912	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855366265980030978	|MENSAGEM|: @estasiada sei nem ir ai mas quero
|TWEET_ID|: 855366268077133824	|MENSAGEM|: Tive pesadelo essa noite.👎😠😞
|TWEET_ID|: 855366271310991361	|MENSAGEM|: Take a peek into my channel here 👀 Quebrei meu PC ! 😭 Por conta da Gokano

https://t.co/a8j0PaXrEz
|TWEET_ID|: 855366271600390145	|MENSAGEM|: To quaaaase indo no hospital. Como diz minha mãe... Eu tenho que está quase morrendo p ir.
|TWEET_ID|: 855366273504612353	|MENSAGEM|: Dispenso mentiras e palavras, aceito atitudes e amor.
#SextaComTsunamiSdv
|TWEET_ID|: 855366274238558209	|MENSAGEM|: confira: https://t.co/xO5WR7K0R0 @segvolta
|TWEET_ID|: 855366275115212800	|MENSAGEM|: Ela é forte, só não sabia ..
|TWEET_ID|: 855366277174628352	|MENSAGEM|: Ergue-te, Senhor, na tua ira; levanta-te contra o furor dos meus inimigos; desperta-te, meu Deus, pois tens ordenado o juízo.
|TWEET_ID|: 855366279145938944	|MENSAGEM|: confira: https://t.co/nD5dRjYxPD @segvolta
|TWEET_ID|: 855366279313620992	|MENSAGEM|: Feriado e eu acordo essa hora pqp
|TWEET_ID|: 855366283256356865	|MENSAGEM|: Preferiria tá indo pra escola........
|TWEET_ID|: 855366283516407808	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855366286343274496	|MENSAGEM|: Ação antilavagem de dinheiro levou ao bloqueio de R$ 140 mi em 2016; Lava Jato faz parte https://t.co/JufLXe9vjH via @UOLNoticias @UOL
|TWEET_ID|: 855366286607609856	|MENSAGEM|: Minha mãe percebe minhas falsas amizades antes de mim.
|TWEET_ID|: 855366288956416000	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855366289891766274	|MENSAGEM|: Parabéns @anandaapplereal  eu amo o #QuadroVerde https://t.co/FUGeL8yKK2
|TWEET_ID|: 855366292529967105	|MENSAGEM|: @cinelivebrasil traz esse show pra nós!!! https://t.co/aKEXLVuRaz
|TWEET_ID|: 855366293234626561	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855366297814695936	|MENSAGEM|: Acordar cedo no feriado não mereço
|TWEET_ID|: 855379707591876608	|MENSAGEM|: Interesses escusos. https://t.co/vBLx5etOXm
|TWEET_ID|: 855379709118558208	|MENSAGEM|: ainda acordado
|TWEET_ID|: 855379710670508033	|MENSAGEM|: Um gajo até se passa
|TWEET_ID|: 855379710859255808	|MENSAGEM|: esse novo som dar 1kilo tá pesado dms ..
|TWEET_ID|: 855379712344027136	|MENSAGEM|: A louca do pedalinho não sabe disfarçar kkkkkkkkkkk
|TWEET_ID|: 855379712486637568	|MENSAGEM|: o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/PNvENLmR8x
|TWEET_ID|: 855379712708890624	|MENSAGEM|: Booom diaaa 💤
|TWEET_ID|: 855379714256646146	|MENSAGEM|: Acordei 🤗👊
|TWEET_ID|: 855379714357293056	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855379714889986050	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855379715741319168	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855379716555120644	|MENSAGEM|: Petrobras anuncia reajuste nos preços dos combustíveis https://t.co/6AE3wND8RM
|TWEET_ID|: 855379717079347201	|MENSAGEM|: Essas paradas são mto engraçadas
|TWEET_ID|: 855379717574340609	|MENSAGEM|: @Poison3Girl Que delícia! Queria ter essa força de vontade toda 😘
|TWEET_ID|: 855379719218499584	|MENSAGEM|: hahaha eu tenho que rir pra não chorar
|TWEET_ID|: 855379719356919809	|MENSAGEM|: @MauroNakada ❤️isso ai😌😂👏🏻👏🏻👏🏻
|TWEET_ID|: 855379719386271744	|MENSAGEM|: Kkkkkk eu amo vcs mds. @eduardamarrocos @LuysaNogueira @eriaburgo @lucasdefg
|TWEET_ID|: 855379719772098561	|MENSAGEM|: ÉÉÉ, Eu vou deixar meu coração falar, Sou favelado e não posso negar, Galo e pavão meu mundo, minha raiz, Aqui nasci, cresci e aprendi
|TWEET_ID|: 855379720229330944	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855379720631967744	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855379722133524482	|MENSAGEM|: vocês apostam quanto que nathalia castilho vai furar de novo
|TWEET_ID|: 855379724264189952	|MENSAGEM|: vocês deveriam se poupar em dizer que não concorda do capitão américa ser vilão, porque estava ÓBVIO no último filme “guerra civil”
|TWEET_ID|: 855379724960399360	|MENSAGEM|: Que injustiça. ... Entregue nas mãos de Deus. O único justo Juiz . https://t.co/eAeUjYIJGU
|TWEET_ID|: 855379726348759044	|MENSAGEM|: Eu tenho um sonho. O sonho de ver meus filhos julgados por sua personalidade, não pela cor de sua pele. #umRei
|TWEET_ID|: 855379728177520640	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855379728693436417	|MENSAGEM|: @aninhafarias Olá Ana. Segundo CET-Rio e GM, a área de lazer do Aterro opera normalmente. https://t.co/OU3lZYFfFx
|TWEET_ID|: 855379728844410881	|MENSAGEM|: Eu não consigo parar de falaaar, scrr
|TWEET_ID|: 855379731289604098	|MENSAGEM|: só dormi depois de colocar os pés pro lado do vento do ventilador
|TWEET_ID|: 855379733068075008	|MENSAGEM|: A educação é a arma mais poderosa que você pode usar para mudar o mundo. (Nelson Mandela) #umRei
|TWEET_ID|: 855379733462360065	|MENSAGEM|: Noly lança “Caminho Traçado”, primeira faixa de seu EP https://t.co/TppGSSt2Ue via @@PolifoniaP
|TWEET_ID|: 855379734934548480	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855379735693725696	|MENSAGEM|: Gente, bora dançar
|TWEET_ID|: 855379736624865282	|MENSAGEM|: Dormir uma meia hora a noite toda. Chegar agora e não estar com sono. Sensação estranha .. 🤔
|TWEET_ID|: 855379737199300608	|MENSAGEM|: @princesapravc deixa de onda lele. sai no campo. kkkk
|TWEET_ID|: 855379737287557122	|MENSAGEM|: To com uma bolinha na gengiva, ta incomodando afuu
|TWEET_ID|: 855379737514041345	|MENSAGEM|: última atualização de visitantes do meu perfil https://t.co/xo783cBkgj
|TWEET_ID|: 855379738344517632	|MENSAGEM|: ⚡️ “Real enfrenta o Atlético nas semifinais da Champions ”

https://t.co/lIbqzl6eZc
|TWEET_ID|: 855393157336444928	|MENSAGEM|: 2 meses desse mlk Safado cr , 😍❤ Papai Te Ama ❤ https://t.co/noSzPIRckQ
|TWEET_ID|: 855393158238285824	|MENSAGEM|: #horadepocafe Trocadilho ruim= 
O que o esqueleto fala antes de comer?
-BONE apettit @LeonLeonmartins @NilceMoretto
|TWEET_ID|: 855393159559479297	|MENSAGEM|: @owmyr quero skin n balão
|TWEET_ID|: 855393159748124673	|MENSAGEM|: caindo de paraquedas na vida adulta com
|TWEET_ID|: 855393161870442496	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393163699212290	|MENSAGEM|: No primeiro dia do ano eu não imaginava que iria acontecer nem metade do que já aconteceu ate agora.
|TWEET_ID|: 855393163824988160	|MENSAGEM|: Agora tenho 3 wifi,quando um ficar ruim eu tenho mais 2 hahaha
|TWEET_ID|: 855393164353470468	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393164487688192	|MENSAGEM|: DESCE TOMAR CAFÉ CMG AMY LEE (@ Meliá Brasil 21 in Brasília, DF) https://t.co/RX804EC1wd
|TWEET_ID|: 855393165267939328	|MENSAGEM|: Seu amor me pegou 🎶
|TWEET_ID|: 855393166089912322	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393166798848000	|MENSAGEM|: Tadinho ate ele brigando minha mãe n aguenta e ri tb
|TWEET_ID|: 855393168745009152	|MENSAGEM|: #SextaDetremuraSDV é feriado e nós tá como 💤⏰😂 https://t.co/XPAAD76w0m
|TWEET_ID|: 855393170313682944	|MENSAGEM|: Tô falando com o Kaun amigo do meu amor 😌❤
|TWEET_ID|: 855393170393358336	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393170405851136	|MENSAGEM|: ➡ O General Werner von Fritsch, o 2º General alemão a ser morto na Segunda Guerra Mundial https://t.co/8qzpdnjyPi
|TWEET_ID|: 855393172209491968	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393172364685312	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393172528214016	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393173748822016	|MENSAGEM|: Me perdoe quem é do meu facebook e anda fazendo aniversário, pq tem Mt tempo q eu não dou parabéns p alguém
|TWEET_ID|: 855393173849427968	|MENSAGEM|: @EltonMarcola kkkkk boa
|TWEET_ID|: 855393176386981888	|MENSAGEM|: E em contrapartida eu vejo que as pessoas não têm o menor pudor de ser escrotas. É desanimador.
|TWEET_ID|: 855393176575717376	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393177867517953	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393177871814656	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855393178060566529	|MENSAGEM|: @biancagamerOFC @PokeyBR @bibitatto Na na ni na não
|TWEET_ID|: 855393178115092482	|MENSAGEM|: O que vem de otaku nao me atinge
|TWEET_ID|: 855393178144448513	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855408527258644480	|MENSAGEM|: ⚡ São Januário, o monumento faz 90 anos 

https://t.co/Xr2nf71lFx
|TWEET_ID|: 855408527959089152	|MENSAGEM|: Um dos super-heróis mais icônicos da história da Marvel — o líder dos Vingadores, Capitão América — é, na verdade,… https://t.co/oYlD9U7Ccu
|TWEET_ID|: 855408528160411648	|MENSAGEM|: @maisdeoitomil Eles nunca ouviram falar de Claymore?
|TWEET_ID|: 855408528202375168	|MENSAGEM|: tio nao da, simplesmente não dá
|TWEET_ID|: 855408528844099585	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855408528957288448	|MENSAGEM|: @ffcmylla hoje eu estou assim menina, a cada da sofrência kkkkkkkkkk sexta dessa
|TWEET_ID|: 855408529318039552	|MENSAGEM|: Tenho que ir lá no Prezunic , mas cade a coragem
|TWEET_ID|: 855408529959735296	|MENSAGEM|: @aristophaneszs Obrigado não sei pq mas te amo também qualquer coisa tô aqui lindinha https://t.co/f3FR4oH96h
|TWEET_ID|: 855408530194653184	|MENSAGEM|: Estou afim de pegar marquinha hj, porém n tenho biquíni 💤
|TWEET_ID|: 855408531314487296	|MENSAGEM|: Quando nos deparamos com a escolha de caminhos, a pergunta deve ser: "Isto é do mundo ou de Deus?"
|TWEET_ID|: 855408531406761985	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/zGyscBxU8o Rock &amp; Roll Hall of Fame Complete Prince Tribute by Lenny Kravitz
|TWEET_ID|: 855408531570393090	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855408535613702144	|MENSAGEM|: E esse temmmpo cara
|TWEET_ID|: 855408536083460097	|MENSAGEM|: Boom diiaa Aamoorziinhoo🌹❤😍😻
|TWEET_ID|: 855408536217669632	|MENSAGEM|: Não é minha culpa se é fei pra carai https://t.co/5PrySStXxk
|TWEET_ID|: 855408536372867073	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855408536376889344	|MENSAGEM|: Sou favorável à caça de alguns tubarões do golpe contra os trabalhadores com armas, pero vamos a la huelga... https://t.co/SOtIQmvzG4
|TWEET_ID|: 855408537454948352	|MENSAGEM|: Mariana Nolasco "Shape Of You" Inglês + Português (Cover Ed Sheeran)

🌸melhor versão dessa música🌸 https://t.co/u81hdyAGWS
|TWEET_ID|: 855408538004455425	|MENSAGEM|: Senta novinha que eu sei que tu agüenta
|TWEET_ID|: 855408538499379200	|MENSAGEM|: Homem que é homem é de uma mulher só, oque é de várias ainda tá na fase da molecagem!
|TWEET_ID|: 855408538839113731	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855408539074002944	|MENSAGEM|: Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK
|TWEET_ID|: 855408539078189056	|MENSAGEM|: A gente tem que ter o foco na mulher não só entrar e tomar uma xícara de café aí e isso que acontece a gente não embola
|TWEET_ID|: 855408539115900928	|MENSAGEM|: A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW
|TWEET_ID|: 855423891287797761	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423891623337985	|MENSAGEM|: "Noite das meninas", mas também pode ser chamado de noite das fofocas/podres/revelações/desabafos
|TWEET_ID|: 855423891866615809	|MENSAGEM|: 1 - Mais esperança nos meus passos do que tristeza nos meus ombros. (Cora Coralina) #umRei
|TWEET_ID|: 855423892185284609	|MENSAGEM|: @guriazy Emilly sempre disse que era autêntica e fazia o que queria, vários fãs dela falando que o pós está assim p… https://t.co/G1ZQyF9TA4
|TWEET_ID|: 855423892294447104	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423892416024582	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423892713869312	|MENSAGEM|: Meu silêncio diz tudo, ouve quem quer. #umRei
|TWEET_ID|: 855423892718063616	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/dwjUZs44lB - NAÇÃO, REAJA AO GOLPE DO SENADO!
|TWEET_ID|: 855423893393330176	|MENSAGEM|: Ontem fui dormir 5am
Ou seja
RENDEU
|TWEET_ID|: 855423893737177088	|MENSAGEM|: queria saber o nome da menina q tava no banheiro comigo ontem, aaaaaa
|TWEET_ID|: 855423894261551105	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423894425145347	|MENSAGEM|: 1 - Quando a alegria de outra pessoa for sua alegria, você terá entendido o significado de amar. #umRei
|TWEET_ID|: 855423894697779200	|MENSAGEM|: @laraqmedeiros No final quem salva ele é o stark? ❤❤
|TWEET_ID|: 855423894735523840	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423894823546880	|MENSAGEM|: Queria sair hoje mas minha garganta 👎
|TWEET_ID|: 855423894823604224	|MENSAGEM|: @cartoonnetwork Muito ansioso para ver #StevenUniverse
|TWEET_ID|: 855423894907486208	|MENSAGEM|: @Lanaputona Deve ser tão difícil pra ela, tomara que fique tudo bem e ela procure algo que trate ela, porque tu vê… https://t.co/05DML1XJtM
|TWEET_ID|: 855423894945226754	|MENSAGEM|: Hoje é niver da minha mãe,Vamo subir a tag #ParabensNajinha quero ver em 1 nos trending
|TWEET_ID|: 855423895343595521	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423895616270336	|MENSAGEM|: @LuanaMay6 Fui ali fora e não vi esse cara ahuahua
|TWEET_ID|: 855423895800864768	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423896044130305	|MENSAGEM|: Anjos "Pra quem tem fé"
|TWEET_ID|: 855423896195039232	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423896249659393	|MENSAGEM|: @GloboNews Pertenceria Globo news? Está com dó do Lula ? Muda a porra da manchete !
|TWEET_ID|: 855423896333545472	|MENSAGEM|: Ele tá perdendo, pq não cuidou. Ele foi traído e eu sou o traidor 🎵
|TWEET_ID|: 855423896358703104	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423896430018562	|MENSAGEM|: no grupo da minha família estão todos fazendo piada com o negócio da baleia azul mas ninguém se toca o quanto isso é sério
|TWEET_ID|: 855423896476057600	|MENSAGEM|: Se eles são à favor do Mito quem é vc pra dizer que ele é ruim!? https://t.co/fpTQ3kotIT
|TWEET_ID|: 855423896681668608	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423897767989248	|MENSAGEM|: @WandaDiLallo @llimarisa @LiahhStar @alex_band @MonikaPathanova @Moniicallimma @MValMart @PalomaAndrade4 Bom dia 😜… https://t.co/2CuwIKpcoo
|TWEET_ID|: 855423897881235456	|MENSAGEM|: @gathaalmeida01 Não, é a assessora dele, amigos a mais de 20 anos kkkkk
|TWEET_ID|: 855423898015457281	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423898149679104	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423898376122370	|MENSAGEM|: Amo a voz do meu amor
|TWEET_ID|: 855423898648809473	|MENSAGEM|: @yaszhn oi amor
|TWEET_ID|: 855423898946555904	|MENSAGEM|: Gostei de um vídeo @YouTube https://t.co/1SckbSBLql Chociay - Defeitos (Clipe Oficial)
|TWEET_ID|: 855423899105976321	|MENSAGEM|: Acordei tão feliz pq hj é feriado, que nem essa chuva me abala mais
|TWEET_ID|: 855423899194077184	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423899307307008	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423899470880768	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855423899550482432	|MENSAGEM|: @titicorso Vai estudar p num complexos kkkkk teu caderno q é teu namorado grt
|TWEET_ID|: 855423899554779136	|MENSAGEM|: Lembro vagamente dá criança que já fui um dia
Saudade ;/
|TWEET_ID|: 855439253538471936	|MENSAGEM|: Já arrumei minha mala pra ir pra Copacabana
|TWEET_ID|: 855439253769256961	|MENSAGEM|: @yasminn_ac Se vira
|TWEET_ID|: 855439253773455360	|MENSAGEM|: A curiosidade matou o gato mas nesse casou matou a população de Iranduba https://t.co/tBoZQURX4P
|TWEET_ID|: 855439254293491714	|MENSAGEM|: #ForçaCabral qnd Manoel machucou não tinha #Forçamanoel , Força aos dois !
|TWEET_ID|: 855439254587146244	|MENSAGEM|: E vai ver a namorada anêmica jfjdkfkdksj
|TWEET_ID|: 855439254637477888	|MENSAGEM|: falaê baleia azul — Pão, para de gastar meu irmão. Polão te amassa dire... https://t.co/BrSOaeNN5p
|TWEET_ID|: 855439255333720065	|MENSAGEM|: Eu tinha que ter nascido c esse cabelo https://t.co/48RWprNfV7
|TWEET_ID|: 855439255350521857	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855439256185184258	|MENSAGEM|: @marycout_ @julliany_souzac Amo vc meu amor ❤
|TWEET_ID|: 855439256629780483	|MENSAGEM|: Como eu queria ser/ como eu sou: https://t.co/xiB0etKtKJ
|TWEET_ID|: 855439256646541313	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855439256843669504	|MENSAGEM|: Por essas e outras que adoro vir pra Lins
|TWEET_ID|: 855439256982089728	|MENSAGEM|: @sancriss_ Tem isso mesmo, tá tudo bem "cru". Só sei que passada a euforia eu não curti quase nada :(
|TWEET_ID|: 855439258483654656	|MENSAGEM|: Três feriadões seguidos... 
14 de Abril, Cristo crucificado.
21 de Abril, Tiradentes enforcado.
01 de Maio, Trabalhador endividado!
|TWEET_ID|: 855439259536433152	|MENSAGEM|: @luaoreis @ta_shepard Sou alérgico a gato 😅
|TWEET_ID|: 855439259750322176	|MENSAGEM|: Wesley Safadão no último volume em my house https://t.co/tHbJdk7E0J
|TWEET_ID|: 855439259834167297	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855439259918102529	|MENSAGEM|: @thaiscmenezes Vc pode até afastar quem vc gosta,mas nunca quem gosta de vc
|TWEET_ID|: 855439260312363012	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855439260345937920	|MENSAGEM|: @P5HBrazil Como vocês são desanimados
#Team5H
|TWEET_ID|: 855439260396212224	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855454612127707137	|MENSAGEM|: Vontade de guardar os dois em um potinho 😍 #MaviNaRomanceBrazil
|TWEET_ID|: 855454613029478401	|MENSAGEM|: @Gui_Henriqueos Ai me erraaa
|TWEET_ID|: 855454613222379522	|MENSAGEM|: O nosso💔 https://t.co/34dEUESy7M
|TWEET_ID|: 855454613432139779	|MENSAGEM|: Lembro que dei follow e unfollow no mesmo dia ....não sei lidar
|TWEET_ID|: 855454613532704768	|MENSAGEM|: @tulioBarrosSg Vira a chave nego
|TWEET_ID|: 855454613725745152	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855454614195515393	|MENSAGEM|: Café com creme de leite me lembra você @MarliaCatalani ❤️😞
|TWEET_ID|: 855454614480719873	|MENSAGEM|: @feernandaaa @otariano @Julinhacouto_ KKKKKKKKKKKKKKKKKKKKK TO CHORANDO
|TWEET_ID|: 855454614979846144	|MENSAGEM|: |SEM INFORMAÇÃO|
|TWEET_ID|: 855454615155994624	|MENSAGEM|: Mds tem tanta preguiça no meu sangue que o mosquito q me picou tá ali dormindo
